ID,Restaurant ID,Cuisines,Restaurant Name,Country,City,Address,Average Cost for two,Currency,Has Table booking,Has Online delivery,Aggregate rating,Votes,Links
133,17294552,Italian,Mellow Mushroom,United States,Augusta,"1167 Broad St, Augusta, GA 30901",25,Dollar($),No,No,4.4,433,https://www.zoma.to/r/17294552
134,17294565,Mexican,Nacho Mamas Burritos,United States,Augusta,"976 Broad St, Augusta, GA 30901",10,Dollar($),No,No,4,380,https://www.zoma.to/r/17294565
135,17294712,Mexican,Takosushi,United States,Augusta,"437 Highland Ave, Augusta, GA 30909",40,Dollar($),No,No,4.2,647,https://www.zoma.to/r/17294712
136,17294712,American,Takosushi,United States,Augusta,"437 Highland Ave, Augusta, GA 30909",40,Dollar($),No,No,4.2,647,https://www.zoma.to/r/17294712
137,17294712,Japanese,Takosushi,United States,Augusta,"437 Highland Ave, Augusta, GA 30909",40,Dollar($),No,No,4.2,647,https://www.zoma.to/r/17294712
138,17295033,American,The Chop House,United States,Augusta,"Augusta Mall, Augusta, GA 30909",40,Dollar($),No,No,4,360,https://www.zoma.to/r/17295033
139,17295069,Indian,The Taj of India,United States,Augusta,"502 Furys Ferry Rd, Augusta, GA 30907",25,Dollar($),No,No,4,227,https://www.zoma.to/r/17295069
140,17294261,German,Augsburg Haus,United States,Augusta,"4460 Washington Road, Evans, GA 30809",25,Dollar($),No,No,3.9,290,https://www.zoma.to/r/17294261
141,17295115,Vietnamese,Pho Bac,United States,Augusta,"4300 Towne Centre, Evans, GA 30809",10,Dollar($),No,No,4.1,270,https://www.zoma.to/r/17295115
142,17294850,Thai,Thai Kitchen,United States,Augusta,"4357 Washington Road, Evans, GA 30809",35,Dollar($),No,No,4.3,317,https://www.zoma.to/r/17294850
143,17294883,Mexican,El Kiosco Mexican Restaurant,United States,Augusta,"5174 Wrightsboro Rd, Grovetown, GA 30813",10,Dollar($),No,No,4.2,300,https://www.zoma.to/r/17294883
144,16604911,Italian,Bridge Road Brewers,Australia,Beechworth,"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",20,Dollar($),No,No,4.6,237,https://www.zoma.to/r/16604911
145,17303465,American,Bardenay,United States,Boise,"610 W Grove St, Boise, ID 83702",25,Dollar($),No,No,4.5,879,https://www.zoma.to/r/17303465
146,17303642,Italian,Flatbread Neapolitan Pizzeria,United States,Boise,"800 W Main Suite 230, Boise, ID 83702",25,Dollar($),No,No,4.6,615,https://www.zoma.to/r/17303642
147,17303545,American,Chandlers Steakhouse,United States,Boise,"981 W Grove St, Boise, ID 83702",70,Dollar($),No,No,3.9,379,https://www.zoma.to/r/17303545
148,17303655,Spanish,Bar Gernika Basque Pub & Eatery,United States,Boise,"202 S Capitol Blvd, Boise, ID 83702",10,Dollar($),No,No,4.3,303,https://www.zoma.to/r/17303655
149,17304691,American,Barbacoa Restaurant,United States,Boise,"276 Bobwhite Ct, Boise, ID 83706",70,Dollar($),No,No,4.1,538,https://www.zoma.to/r/17304691
150,17303478,American,Big Jud's,United States,Boise,"1289 Protest Rd, Boise, ID 83706",10,Dollar($),No,No,4.2,334,https://www.zoma.to/r/17303478
151,17303480,American,Bittercreek Ale House,United States,Boise,"246 N 8th St, Boise, ID 83702",25,Dollar($),No,No,4.3,555,https://www.zoma.to/r/17303480
152,17304733,American,Boise Fry Company,United States,Boise,"204 N Capitol Blvd, Boise, ID 83702",10,Dollar($),No,No,4.4,823,https://www.zoma.to/r/17304733
153,17303646,Italian,Flying Pie Pizzaria,United States,Boise,"6508 W Fairview Ave, Boise, ID 83704",25,Dollar($),No,No,4.1,550,https://www.zoma.to/r/17303646
154,17304929,American,Fork,United States,Boise,"199 N 8th St, Boise, ID 83702",25,Dollar($),No,No,4.4,650,https://www.zoma.to/r/17304929
155,17303684,Italian,Guido's Original New York Style Pizza,United States,Boise,"235 N 5th St, Boise, ID 83702",10,Dollar($),No,No,4.3,410,https://www.zoma.to/r/17303684
156,17303772,Mexican,Los Beto's,United States,Boise,"5220 W Fairview Ave, Boise, ID 83706",10,Dollar($),No,No,4.4,660,https://www.zoma.to/r/17303772
157,17305123,Italian,Lucianos Italian Restaurant,United States,Boise,"11 N Orchard St, Boise, ID 83706",25,Dollar($),No,No,4.4,360,https://www.zoma.to/r/17305123
158,17303787,Japanese,Mai Thai Restaurant,United States,Boise,"750 W Idaho St, Boise, ID 83702",40,Dollar($),No,No,4,340,https://www.zoma.to/r/17303787
159,17303787,Thai,Mai Thai Restaurant,United States,Boise,"750 W Idaho St, Boise, ID 83702",40,Dollar($),No,No,4,340,https://www.zoma.to/r/17303787
160,17303990,Japanese,Shige Japanese Cuisine,United States,Boise,"100 N 8th St, Boise, ID 83702",25,Dollar($),No,No,4.1,393,https://www.zoma.to/r/17303990
161,17304726,Brazilian,Tucanos,United States,Boise,"1388 S Entertainment Ave, Boise, ID 83709",40,Dollar($),No,No,4,435,https://www.zoma.to/r/17304726
162,17304486,American,Texas Roadhouse,United States,Boise,"3801 E Fairview Avenue, Meridian, Boise, ID 83642",25,Dollar($),No,No,4,369,https://www.zoma.to/r/17304486
163,17304533,American,Brick 29,United States,Boise,"320 11th Avenue S, Nampa, ID 83651",40,Dollar($),No,No,4.4,487,https://www.zoma.to/r/17304533
164,17316233,American,Winifreds,United States,Cedar Rapids/Iowa City,"3847 1st Ave SE, Cedar Rapids, IA 52402",40,Dollar($),No,No,3.7,98,https://www.zoma.to/r/17316233
165,17316233,Moroccan,Winifreds,United States,Cedar Rapids/Iowa City,"3847 1st Ave SE, Cedar Rapids, IA 52402",40,Dollar($),No,No,3.7,98,https://www.zoma.to/r/17316233
166,17315883,Italian,Biaggi's Ristorante Italiano,United States,Cedar Rapids/Iowa City,"320 Collins Rd NE, Cedar Rapids, IA 52402",40,Dollar($),No,No,4.1,365,https://www.zoma.to/r/17315883
167,17315995,Mexican,El Super Burrito,United States,Cedar Rapids/Iowa City,"3300 Johnson Ave NW, Cedar Rapids, IA 52405",10,Dollar($),No,No,4.1,190,https://www.zoma.to/r/17315995
168,17316018,American,Granite City Food & Brewery,United States,Cedar Rapids/Iowa City,"4755 1st Ave SE, Cedar Rapids, IA 52402",40,Dollar($),No,No,4.1,429,https://www.zoma.to/r/17316018
169,17316038,American,Irish Democrat,United States,Cedar Rapids/Iowa City,"3207 1st Ave SE, Cedar Rapids, IA 52402",25,Dollar($),No,No,4.4,430,https://www.zoma.to/r/17316038
170,17316771,Indian,Taste of India,United States,Cedar Rapids/Iowa City,"1060 Old Marion Rd NE, Cedar Rapids, IA 52402",25,Dollar($),No,No,4.2,186,https://www.zoma.to/r/17316771
171,17316201,Chinese,Thai Moon Restaurant,United States,Cedar Rapids/Iowa City,"4362 16th Ave SW, Cedar Rapids, IA 52404",10,Dollar($),No,No,4.2,220,https://www.zoma.to/r/17316201
172,17316201,Japanese,Thai Moon Restaurant,United States,Cedar Rapids/Iowa City,"4362 16th Ave SW, Cedar Rapids, IA 52404",10,Dollar($),No,No,4.2,220,https://www.zoma.to/r/17316201
173,17316201,Thai,Thai Moon Restaurant,United States,Cedar Rapids/Iowa City,"4362 16th Ave SW, Cedar Rapids, IA 52404",10,Dollar($),No,No,4.2,220,https://www.zoma.to/r/17316201
174,17316208,Chinese,Ting's Red Lantern,United States,Cedar Rapids/Iowa City,"540 Boyson Rd NE, Cedar Rapids, IA 52402",10,Dollar($),No,No,4.2,347,https://www.zoma.to/r/17316208
175,17316389,American,Monica's,United States,Cedar Rapids/Iowa City,"303 2nd Street, Coralville, IA 52241",25,Dollar($),No,No,3.8,161,https://www.zoma.to/r/17316389
176,17316389,Italian,Monica's,United States,Cedar Rapids/Iowa City,"303 2nd Street, Coralville, IA 52241",25,Dollar($),No,No,3.8,161,https://www.zoma.to/r/17316389
177,17316278,Indian,Exotic India,United States,Cedar Rapids/Iowa City,"102 2nd Ave, Coralville, IA 52241",25,Dollar($),No,No,4.1,160,https://www.zoma.to/r/17316278
178,17316751,American,The Hamburg Inn No. 2 Inc.,United States,Cedar Rapids/Iowa City,"214 N Linn St, Iowa City, IA 52245",10,Dollar($),No,No,4.5,488,https://www.zoma.to/r/17316751
179,17316743,American,Graze,United States,Cedar Rapids/Iowa City,"115 East College St, Iowa City, IA 52240",40,Dollar($),No,No,3.8,220,https://www.zoma.to/r/17316743
180,17316743,Japanese,Graze,United States,Cedar Rapids/Iowa City,"115 East College St, Iowa City, IA 52240",40,Dollar($),No,No,3.8,220,https://www.zoma.to/r/17316743
181,17316374,Italian,A & A Pagliai's Pizza,United States,Cedar Rapids/Iowa City,"302 E Bloomington St, Iowa City, IA 52245",25,Dollar($),No,No,4.3,485,https://www.zoma.to/r/17316374
182,17316802,American,BlackStone,United States,Cedar Rapids/Iowa City,"503 Westbury Dr Ste 1, Iowa City, IA 52245",25,Dollar($),No,No,4.1,294,https://www.zoma.to/r/17316802
183,17316416,Moroccan,Devotay,United States,Cedar Rapids/Iowa City,"117 N Linn St, Iowa City, IA 52245",40,Dollar($),No,No,4,380,https://www.zoma.to/r/17316416
184,17316416,Spanish,Devotay,United States,Cedar Rapids/Iowa City,"117 N Linn St, Iowa City, IA 52245",40,Dollar($),No,No,4,380,https://www.zoma.to/r/17316416
185,17316603,Italian,Zoeys Pizzeria,United States,Cedar Rapids/Iowa City,"690 10th St, Marion, IA 52302",25,Dollar($),No,No,4.7,433,https://www.zoma.to/r/17316603
186,16659169,Japanese,Tokyo Sushi,Canada,Chatham-Kent,"150 Richmond St, Chatham-Kent, ON N7M2V2",25,Dollar($),No,No,3.7,176,https://www.zoma.to/r/16659169
187,17558684,American,Berry Patch Restaurant,United States,Clatskanie,"49289 Us-30, Westport, OR 97016",10,Dollar($),No,No,4.3,96,https://www.zoma.to/r/17558684
188,18366580,Japanese,Sakura Sushi & Grill,United States,Cochrane,"130 Quarry Street, Unit 20, Cochrane, AB T4C 0W5",25,Dollar($),No,No,3.1,6,https://www.zoma.to/r/18366580
189,17330755,Vietnamese,Uptown Vietnam cuisine,United States,Columbus,"1250 Broadway, Columbus, GA 31901",10,Dollar($),No,No,3.3,33,https://www.zoma.to/r/17330755
190,17330611,American,Cafe Le Rue @ The Landings,United States,Columbus,"2523 Airport Thruway, Columbus, GA 31904",25,Dollar($),No,No,4.6,489,https://www.zoma.to/r/17330611
191,17330611,Cajun,Cafe Le Rue @ The Landings,United States,Columbus,"2523 Airport Thruway, Columbus, GA 31904",25,Dollar($),No,No,4.6,489,https://www.zoma.to/r/17330611
192,17330609,American,Mark's City Grille,United States,Columbus,"7160 moon road, Columbus, GA 31909",25,Dollar($),No,No,4.5,345,https://www.zoma.to/r/17330609
193,17330024,American,B Merrell's,United States,Columbus,"7600 Veterans Pkwy, Columbus, GA 31909",25,Dollar($),No,No,3.8,149,https://www.zoma.to/r/17330024
194,17330074,Italian,Cannon Brewpub,United States,Columbus,"1041 Broadway, Columbus, GA 31901",25,Dollar($),No,No,3.9,330,https://www.zoma.to/r/17330074
195,17330185,Japanese,Fuji Japanese Steak House,United States,Columbus,"6499 Veterans Pkwy, Columbus, GA 31909",40,Dollar($),No,No,3.9,247,https://www.zoma.to/r/17330185
196,17330185,American,Fuji Japanese Steak House,United States,Columbus,"6499 Veterans Pkwy, Columbus, GA 31909",40,Dollar($),No,No,3.9,247,https://www.zoma.to/r/17330185
197,17330397,American,Ruth Ann's Family Restaurant,United States,Columbus,"941 Veterans Parkway, Columbus, GA 31901",10,Dollar($),No,No,3.7,123,https://www.zoma.to/r/17330397
198,17330735,Japanese,Samurai Japanese Cuisine & Sushi Bar,United States,Columbus,"1009 Broadway, Columbus, GA 31901",40,Dollar($),No,No,3.6,109,https://www.zoma.to/r/17330735
199,17330735,American,Samurai Japanese Cuisine & Sushi Bar,United States,Columbus,"1009 Broadway, Columbus, GA 31901",40,Dollar($),No,No,3.6,109,https://www.zoma.to/r/17330735
200,17330676,Japanese,Wasabi Sushi and Thai,United States,Columbus,"1639 Bradley Park Dr, Columbus, GA 31904",40,Dollar($),No,No,3.7,134,https://www.zoma.to/r/17330676
201,17330676,Thai,Wasabi Sushi and Thai,United States,Columbus,"1639 Bradley Park Dr, Columbus, GA 31904",40,Dollar($),No,No,3.7,134,https://www.zoma.to/r/17330676
202,17330048,American,Buckhead Bar and Grill,United States,Columbus,"5010 Armour Rd, Columbus, GA 31904",40,Dollar($),No,No,4.2,722,https://www.zoma.to/r/17330048
203,17330604,American,Burt's Butcher Shoppe and Eatery,United States,Columbus,"2932 Warm Springs Rd, Columbus, GA 31909",25,Dollar($),No,No,4.3,213,https://www.zoma.to/r/17330604
204,17330087,Chinese,Chef Lee's Peking Restaurant,United States,Columbus,"6100 Bradley Park Dr, Columbus, GA 31904",25,Dollar($),No,No,4,335,https://www.zoma.to/r/17330087
205,17330137,American,Country's Barbecue,United States,Columbus,"3137 Mercury Dr, Columbus, GA 31906",25,Dollar($),No,No,4,353,https://www.zoma.to/r/17330137
206,17330155,Italian,Deorio's,United States,Columbus,"3201 Macon Rd Ste 167, Columbus, GA 31906",0,Dollar($),No,No,4,170,https://www.zoma.to/r/17330155
207,17330309,Italian,Mellow Mushroom,United States,Columbus,"6100 Veterans Pkwy, Columbus, GA 31909",25,Dollar($),No,No,4.1,192,https://www.zoma.to/r/17330309
208,17330311,American,Meritage,United States,Columbus,"1039 1st Ave, Columbus, GA 31901",40,Dollar($),No,No,4.1,302,https://www.zoma.to/r/17330311
209,17330311,Spanish,Meritage,United States,Columbus,"1039 1st Ave, Columbus, GA 31901",40,Dollar($),No,No,4.1,302,https://www.zoma.to/r/17330311
210,17330615,Chinese,Mongo The Mongolian Fire Pit,United States,Columbus,"7830 - E Veterans Pkwy, Columbus, GA 31909",10,Dollar($),No,No,4.2,355,https://www.zoma.to/r/17330615
211,17330638,American,The Black Cow,United States,Columbus,"115 A 12th St, Columbus, GA 31901",25,Dollar($),No,No,4.3,287,https://www.zoma.to/r/17330638
212,17330628,Italian,Wood Stone,United States,Columbus,"5739 Whitesville Rd, Columbus, GA 31904",40,Dollar($),No,No,4,264,https://www.zoma.to/r/17330628
213,17330628,Moroccan,Wood Stone,United States,Columbus,"5739 Whitesville Rd, Columbus, GA 31904",40,Dollar($),No,No,4,264,https://www.zoma.to/r/17330628
214,17330546,American,Hunter's Pub,United States,Columbus,"11269 GA Hwy 219, Hamilton, GA 31811",40,Dollar($),No,No,4.4,235,https://www.zoma.to/r/17330546
215,16643459,Chinese,Consort Restaurant,Canada,Consort,"4931 50th Street, Consort, AB T0C 1B0",25,Dollar($),No,No,3,6,https://www.zoma.to/r/16643459
216,17334434,American,Thatcher's Barbeque and Grill,United States,Dalton,"1214 N Wall St, Calhoun, GA 30701",25,Dollar($),No,No,3.7,38,https://www.zoma.to/r/17334434
217,17334355,Mexican,Sierra's Mexican Restaurant,United States,Dalton,"500 S. 3rd Avenue, Chatsworth, GA 30705",10,Dollar($),No,No,3.9,66,https://www.zoma.to/r/17334355
218,17334212,American,Oakwood Cafe,United States,Dalton,"201 West Cuyler Street, Dalton, GA 30720",10,Dollar($),No,No,4.9,249,https://www.zoma.to/r/17334212
219,17333797,American,Chili's Grill & Bar,United States,Dalton,"881 College Dr, Dalton, GA 30720",25,Dollar($),No,No,3.8,63,https://www.zoma.to/r/17333797
220,17334217,Japanese,Fuji Japanese Steakhouse,United States,Dalton,"1321 W Walnut Ave, Dalton, GA 30720",40,Dollar($),No,No,3.8,145,https://www.zoma.to/r/17334217
221,17334273,Mexican,Las Palmas,United States,Dalton,"1331 W Walnut Ave, Dalton, GA 30720",10,Dollar($),No,No,3.8,83,https://www.zoma.to/r/17334273
222,17334254,Italian,Tony's Italian Restaurant & Pizza,United States,Dalton,"933 Market St, Dalton, GA 30720",25,Dollar($),No,No,3.7,116,https://www.zoma.to/r/17334254
223,17333836,American,Filling Station,United States,Dalton,"316 N Hamilton St, Dalton, GA 30720",10,Dollar($),No,No,4.1,122,https://www.zoma.to/r/17333836
224,17333882,Mexican,Los Pablos,United States,Dalton,"1513 W Walnut Ave Ste 6, Dalton, GA 30720",10,Dollar($),No,No,4.1,114,https://www.zoma.to/r/17333882
225,17334211,American,Kobe Hibachi & Sushi,United States,Dalton,"2603 Battlefield Pkwy, Fort Oglethorpe, GA 30742",25,Dollar($),No,No,4.6,214,https://www.zoma.to/r/17334211
226,17334211,Japanese,Kobe Hibachi & Sushi,United States,Dalton,"2603 Battlefield Pkwy, Fort Oglethorpe, GA 30742",25,Dollar($),No,No,4.6,214,https://www.zoma.to/r/17334211
227,17334390,Japanese,Soho Hibachi,United States,Dalton,"1014 Battlefield Parkway, Fort Oglethorpe, GA 30742",10,Dollar($),No,No,4.3,116,https://www.zoma.to/r/17334390
228,17334034,Thai,Thai Garden,United States,Dalton,"685 Battlefield Pkwy, Fort Oglethorpe, GA 30742",25,Dollar($),No,No,4.2,111,https://www.zoma.to/r/17334034
229,17334364,American,Farm To Fork,United States,Dalton,"118 Remco Shops Lane, Ringgold, GA 30736",10,Dollar($),No,No,4.3,244,https://www.zoma.to/r/17334364
230,17334398,American,Home Plate Grill,United States,Dalton,"7807 Nashville St, Ringgold, GA 30736",10,Dollar($),No,No,4.2,112,https://www.zoma.to/r/17334398
231,17334219,Italian,Pie Slingers Pizzeria,United States,Dalton,"56A Fieldstone Village Drive, Rock Spring, GA 30739",10,Dollar($),No,No,4.1,144,https://www.zoma.to/r/17334219
232,17335173,Indian,Olive Tree Cafe,United States,Davenport,"2513 53rd Avenue, Bettendorf, IA 52722",25,Dollar($),No,No,4.6,166,https://www.zoma.to/r/17335173
233,17335173,Moroccan,Olive Tree Cafe,United States,Davenport,"2513 53rd Avenue, Bettendorf, IA 52722",25,Dollar($),No,No,4.6,166,https://www.zoma.to/r/17335173
234,17335195,Japanese,"Red Ginger Sushi, Grill & Bar",United States,Davenport,"793 Middle Rd, Bettendorf, IA 52722",40,Dollar($),No,No,4.5,208,https://www.zoma.to/r/17335195
235,17335225,Italian,Crust Stone Oven Pizza,United States,Davenport,"2561 E 53rd Ave, Bettendorf, IA 52722",25,Dollar($),No,No,3.9,136,https://www.zoma.to/r/17335225
236,17335219,American,Jimmy's Pancake House,United States,Davenport,"2521 - 18th St., Bettendorf, IA 52722",10,Dollar($),No,No,4,85,https://www.zoma.to/r/17335219
237,17335219,Greek,Jimmy's Pancake House,United States,Davenport,"2521 - 18th St., Bettendorf, IA 52722",10,Dollar($),No,No,4,85,https://www.zoma.to/r/17335219
238,17334965,Italian,Trattoria Tiramisu,United States,Davenport,"1804 State St, Bettendorf, IA 52722",25,Dollar($),No,No,4.1,117,https://www.zoma.to/r/17334965
239,17335189,American,Prairie Grille at SteepleGate Inn,United States,Davenport,"100 W 76th St, Davenport, IA 52806",25,Dollar($),No,No,3.4,53,https://www.zoma.to/r/17335189
240,17334752,American,Duck City Bistro,United States,Davenport,"115 E 3rd St, Davenport, IA 52801",70,Dollar($),No,No,3.7,201,https://www.zoma.to/r/17334752
241,17334752,French,Duck City Bistro,United States,Davenport,"115 E 3rd St, Davenport, IA 52801",70,Dollar($),No,No,3.7,201,https://www.zoma.to/r/17334752
242,18453427,American,Frick's Tap,United States,Davenport,"1402 W 3rd Street, IA 52802",25,Dollar($),No,No,0,2,https://www.zoma.to/r/18453427
243,17793744,Mexican,Los Agaves,United States,Davenport,"4882 Utica Ridge Rd, Davenport, IA 52807",25,Dollar($),No,No,0,3,https://www.zoma.to/r/17793744
244,17334679,Mexican,Azteca,United States,Davenport,"4811 N Brady St Ste 3, Davenport, IA 52806",0,Dollar($),No,No,4.3,167,https://www.zoma.to/r/17334679
245,17334718,Chinese,China Cafe,United States,Davenport,"3018 E 53rd St, Davenport, IA 52807",25,Dollar($),No,No,4,112,https://www.zoma.to/r/17334718
246,17334763,Thai,Exotic Thai Restaurant,United States,Davenport,"2303 E 53rd St, Davenport, IA 52807",25,Dollar($),No,No,4.1,256,https://www.zoma.to/r/17334763
247,17335158,American,Front Street Brewery,United States,Davenport,"208 E River Dr, Davenport, IA 52801",10,Dollar($),No,No,4.3,123,https://www.zoma.to/r/17335158
248,17334782,American,Granite City Food & Brewery,United States,Davenport,"5270 Utica Ridge Rd, Davenport, IA 52807",25,Dollar($),No,No,4,199,https://www.zoma.to/r/17334782
249,17334846,Mexican,Los Agaves,United States,Davenport,"3852 N Brady St, Davenport, IA 52806",25,Dollar($),No,No,4.1,157,https://www.zoma.to/r/17334846
250,17334853,American,Machine Shed Restaurant,United States,Davenport,"7250 Northwest Blvd, Davenport, IA 52806",25,Dollar($),No,No,4.1,100,https://www.zoma.to/r/17334853
251,17335168,Japanese,Osaka,United States,Davenport,"4901 Utica Ridge Rd, Davenport, IA 52807",40,Dollar($),No,No,4.2,141,https://www.zoma.to/r/17335168
252,17334958,American,Texas Roadhouse,United States,Davenport,"4005 E 53rd Street, Davenport, IA 52807",25,Dollar($),No,No,4.2,197,https://www.zoma.to/r/17334958
253,17259395,American,The Cafe,United States,Des Moines,"2616 Northridge Pkwy, Ames, IA 50010",25,Dollar($),No,No,4.9,570,https://www.zoma.to/r/17259395
254,17258350,Caribbean,Flying Mango,United States,Des Moines,"4345 Hickman Rd, Des Moines, IA 50310",40,Dollar($),No,No,4.5,674,https://www.zoma.to/r/17258350
255,17258350,Cajun,Flying Mango,United States,Des Moines,"4345 Hickman Rd, Des Moines, IA 50310",40,Dollar($),No,No,4.5,674,https://www.zoma.to/r/17258350
256,17258136,Japanese,Cool Basil,United States,Des Moines,"8801 University Ave, Clive, IA 50325",25,Dollar($),No,No,4.1,496,https://www.zoma.to/r/17258136
257,17258136,Thai,Cool Basil,United States,Des Moines,"8801 University Ave, Clive, IA 50325",25,Dollar($),No,No,4.1,496,https://www.zoma.to/r/17258136
258,17258522,Chinese,HuHot Mongolian Grill,United States,Des Moines,"4100 University Avenue, West Des Moines, IA 50266",25,Dollar($),No,No,4,411,https://www.zoma.to/r/17258522
259,17259958,American,Malo,United States,Des Moines,"900 Mulberry Street, Des Moines, IA 50309",25,Dollar($),No,No,3.2,113,https://www.zoma.to/r/17259958
260,17259958,Mexican,Malo,United States,Des Moines,"900 Mulberry Street, Des Moines, IA 50309",25,Dollar($),No,No,3.2,113,https://www.zoma.to/r/17259958
